user_id,signup_date,signup_month,acquisition_channel,city_tier,age_bracket,risk_profile
NV408185,2026-05-09,2026-05,Organic App Store,Tier 2,35-44,Conservative
NV408186,2026-05-04,2026-05,Organic App Store,Tier 1,25-34,Moderate
NV408187,2026-05-21,2026-05,Referral,Tier 2,45-54,Conservative
NV408188,2026-05-17,2026-05,Referral,Tier 2,25-34,Aggressive
NV408189,2026-05-29,2026-05,Referral,Tier 3,45-54,Aggressive
NV408190,2026-05-12,2026-05,Influencer/Content,Tier 3,18-24,Conservative
NV408191,2026-05-02,2026-05,Referral,Tier 2,25-34,Moderate
NV408192,2026-05-21,2026-05,Organic App Store,Tier 2,18-24,Moderate
NV408193,2026-05-30,2026-05,Organic App Store,Tier 3,45-54,Conservative
NV408194,2026-05-12,2026-05,Organic App Store,Tier 1,35-44,Conservative
NV408195,2026-05-06,2026-05,Organic App Store,Tier 3,45-54,Conservative
NV408196,2026-05-12,2026-05,Organic App Store,Tier 1,45-54,Moderate
NV408197,2026-05-09,2026-05,Referral,Tier 1,18-24,Conservative
NV408198,2026-05-05,2026-05,Paid Ads,Tier 3,55+,Moderate
NV408199,2026-05-14,2026-05,Paid Ads,Tier 2,25-34,Moderate
NV408200,2026-05-01,2026-05,Influencer/Content,Tier 2,25-34,Aggressive
NV408201,2026-05-12,2026-05,Paid Ads,Tier 1,25-34,Conservative
NV408202,2026-05-28,2026-05,Organic App Store,Tier 2,25-34,Aggressive
NV408203,2026-05-17,2026-05,Organic App Store,Tier 3,25-34,Moderate
NV408204,2026-05-17,2026-05,Organic App Store,Tier 1,55+,Moderate
NV408205,2026-05-16,2026-05,Paid Ads,Tier 3,25-34,Conservative
NV408206,2026-05-13,2026-05,Referral,Tier 3,18-24,Aggressive
NV408207,2026-05-25,2026-05,Paid Ads,Tier 2,18-24,Aggressive
NV408208,2026-05-15,2026-05,Paid Ads,Tier 1,35-44,Moderate
NV408209,2026-05-28,2026-05,Influencer/Content,Tier 1,18-24,Moderate
NV408210,2026-05-26,2026-05,Organic App Store,Tier 1,35-44,Moderate
NV408211,2026-05-07,2026-05,Influencer/Content,Tier 2,45-54,Conservative
NV408212,2026-05-20,2026-05,Paid Ads,Tier 2,25-34,Aggressive
NV408213,2026-05-02,2026-05,Influencer/Content,Tier 1,25-34,Moderate
NV408214,2026-05-13,2026-05,Referral,Tier 1,25-34,Moderate
NV408215,2026-05-08,2026-05,Organic App Store,Tier 1,25-34,Conservative
NV408216,2026-05-24,2026-05,Referral,Tier 3,35-44,Aggressive
NV408217,2026-05-28,2026-05,Organic App Store,Tier 1,35-44,Conservative
NV408218,2026-05-05,2026-05,Organic App Store,Tier 3,25-34,Moderate
NV408219,2026-05-03,2026-05,Referral,Tier 1,35-44,Moderate
NV408220,2026-05-04,2026-05,Organic App Store,Tier 2,25-34,Conservative
NV408221,2026-05-08,2026-05,Paid Ads,Tier 2,25-34,Moderate
NV408222,2026-05-26,2026-05,Organic App Store,Tier 3,18-24,Conservative
NV408223,2026-05-25,2026-05,Referral,Tier 1,25-34,Moderate
NV408224,2026-05-30,2026-05,Paid Ads,Tier 2,35-44,Moderate
NV408225,2026-05-29,2026-05,Influencer/Content,Tier 2,45-54,Conservative
NV408226,2026-05-04,2026-05,Influencer/Content,Tier 1,25-34,Conservative
NV408227,2026-05-23,2026-05,Organic App Store,Tier 1,25-34,Moderate
NV408228,2026-05-10,2026-05,Influencer/Content,Tier 3,25-34,Moderate
NV408229,2026-05-17,2026-05,Organic App Store,Tier 3,35-44,Conservative
NV408230,2026-05-22,2026-05,Organic App Store,Tier 2,25-34,Conservative
NV408231,2026-05-06,2026-05,Influencer/Content,Tier 2,18-24,Conservative
NV408232,2026-05-24,2026-05,Organic App Store,Tier 2,45-54,Conservative
NV408233,2026-05-29,2026-05,Paid Ads,Tier 2,55+,Moderate
NV408234,2026-05-28,2026-05,Organic App Store,Tier 3,35-44,Moderate
NV408235,2026-05-26,2026-05,Referral,Tier 3,35-44,Conservative
NV408236,2026-05-23,2026-05,Organic App Store,Tier 3,35-44,Moderate
NV408237,2026-05-09,2026-05,Referral,Tier 1,35-44,Conservative
NV408238,2026-05-20,2026-05,Organic App Store,Tier 3,25-34,Conservative
NV408239,2026-05-12,2026-05,Paid Ads,Tier 3,35-44,Aggressive
NV408240,2026-05-04,2026-05,Paid Ads,Tier 3,55+,Conservative
NV408241,2026-05-24,2026-05,Influencer/Content,Tier 2,18-24,Conservative
NV408242,2026-05-08,2026-05,Organic App Store,Tier 2,35-44,Conservative
NV408243,2026-05-24,2026-05,Paid Ads,Tier 1,35-44,Moderate
NV408244,2026-05-13,2026-05,Paid Ads,Tier 1,18-24,Aggressive
NV408245,2026-05-13,2026-05,Influencer/Content,Tier 1,45-54,Moderate
NV408246,2026-05-22,2026-05,Influencer/Content,Tier 2,35-44,Aggressive
NV408247,2026-05-20,2026-05,Organic App Store,Tier 1,35-44,Moderate
NV408248,2026-05-02,2026-05,Referral,Tier 3,45-54,Conservative
NV408249,2026-05-04,2026-05,Organic App Store,Tier 2,35-44,Moderate
NV408250,2026-05-05,2026-05,Organic App Store,Tier 1,18-24,Aggressive
NV408251,2026-05-23,2026-05,Influencer/Content,Tier 1,25-34,Aggressive
NV408252,2026-05-10,2026-05,Referral,Tier 2,25-34,Moderate
NV408253,2026-05-08,2026-05,Influencer/Content,Tier 2,18-24,Moderate
NV408254,2026-05-18,2026-05,Referral,Tier 3,25-34,Moderate
NV408255,2026-05-25,2026-05,Organic App Store,Tier 3,18-24,Moderate
NV408256,2026-05-20,2026-05,Referral,Tier 2,18-24,Aggressive
NV408257,2026-05-19,2026-05,Organic App Store,Tier 1,25-34,Moderate
NV408258,2026-05-28,2026-05,Organic App Store,Tier 1,35-44,Moderate
NV408259,2026-05-25,2026-05,Organic App Store,Tier 3,45-54,Conservative
NV408260,2026-05-05,2026-05,Referral,Tier 1,25-34,Moderate
NV408261,2026-05-19,2026-05,Referral,Tier 1,18-24,Moderate
NV408262,2026-05-21,2026-05,Referral,Tier 1,25-34,Conservative
NV408263,2026-05-03,2026-05,Organic App Store,Tier 1,25-34,Moderate
NV408264,2026-05-23,2026-05,Influencer/Content,Tier 2,35-44,Aggressive
NV408265,2026-05-15,2026-05,Paid Ads,Tier 3,45-54,Aggressive
NV408266,2026-05-30,2026-05,Paid Ads,Tier 2,25-34,Moderate
NV408267,2026-05-15,2026-05,Organic App Store,Tier 2,25-34,Moderate
NV408268,2026-05-18,2026-05,Influencer/Content,Tier 1,25-34,Aggressive
NV408269,2026-05-01,2026-05,Influencer/Content,Tier 2,25-34,Moderate
NV408270,2026-05-11,2026-05,Influencer/Content,Tier 1,18-24,Moderate
NV408271,2026-05-03,2026-05,Influencer/Content,Tier 2,25-34,Conservative
NV408272,2026-05-19,2026-05,Paid Ads,Tier 2,25-34,Conservative
NV408273,2026-05-05,2026-05,Organic App Store,Tier 2,35-44,Moderate
NV408274,2026-05-05,2026-05,Referral,Tier 1,35-44,Aggressive
NV408275,2026-05-18,2026-05,Referral,Tier 2,25-34,Aggressive
NV408276,2026-05-06,2026-05,Influencer/Content,Tier 1,25-34,Moderate
NV408277,2026-05-07,2026-05,Referral,Tier 1,18-24,Conservative
NV408278,2026-05-27,2026-05,Influencer/Content,Tier 1,35-44,Moderate
NV408279,2026-05-21,2026-05,Organic App Store,Tier 2,45-54,Moderate
NV408280,2026-05-11,2026-05,Paid Ads,Tier 3,35-44,Conservative
NV408281,2026-05-18,2026-05,Referral,Tier 3,35-44,Conservative
NV408282,2026-05-05,2026-05,Organic App Store,Tier 3,55+,Conservative
NV408283,2026-05-01,2026-05,Organic App Store,Tier 2,35-44,Conservative
NV408284,2026-05-03,2026-05,Referral,Tier 2,25-34,Moderate
NV408285,2026-05-16,2026-05,Paid Ads,Tier 1,25-34,Moderate
NV408286,2026-05-18,2026-05,Paid Ads,Tier 1,25-34,Conservative
NV408287,2026-05-11,2026-05,Organic App Store,Tier 3,25-34,Moderate
NV408288,2026-05-03,2026-05,Referral,Tier 1,25-34,Conservative
NV408289,2026-05-18,2026-05,Referral,Tier 2,35-44,Conservative
NV408290,2026-05-26,2026-05,Organic App Store,Tier 1,25-34,Conservative
NV408291,2026-05-21,2026-05,Organic App Store,Tier 2,35-44,Aggressive
NV408292,2026-05-17,2026-05,Referral,Tier 1,18-24,Conservative
NV408293,2026-05-12,2026-05,Organic App Store,Tier 2,25-34,Aggressive
NV408294,2026-05-05,2026-05,Paid Ads,Tier 3,18-24,Aggressive
NV408295,2026-05-06,2026-05,Influencer/Content,Tier 1,25-34,Moderate
NV408296,2026-05-22,2026-05,Referral,Tier 3,25-34,Aggressive
NV408297,2026-05-05,2026-05,Referral,Tier 3,45-54,Moderate
NV408298,2026-05-28,2026-05,Referral,Tier 3,25-34,Moderate
NV408299,2026-05-11,2026-05,Referral,Tier 1,35-44,Moderate
NV408300,2026-05-29,2026-05,Organic App Store,Tier 2,25-34,Moderate
NV408301,2026-05-05,2026-05,Organic App Store,Tier 1,25-34,Moderate
NV408302,2026-05-30,2026-05,Organic App Store,Tier 2,35-44,Moderate
NV408303,2026-05-07,2026-05,Referral,Tier 1,18-24,Conservative
NV408304,2026-05-08,2026-05,Referral,Tier 1,18-24,Conservative
NV408305,2026-05-08,2026-05,Referral,Tier 2,35-44,Moderate
NV408306,2026-05-11,2026-05,Organic App Store,Tier 1,25-34,Aggressive
NV408307,2026-05-08,2026-05,Paid Ads,Tier 2,45-54,Conservative
NV408308,2026-05-19,2026-05,Organic App Store,Tier 3,35-44,Conservative
NV408309,2026-05-19,2026-05,Referral,Tier 3,18-24,Moderate
NV408310,2026-05-01,2026-05,Organic App Store,Tier 1,35-44,Conservative
NV408311,2026-05-13,2026-05,Organic App Store,Tier 2,25-34,Moderate
NV408312,2026-05-21,2026-05,Paid Ads,Tier 1,18-24,Conservative
NV408313,2026-05-18,2026-05,Paid Ads,Tier 1,55+,Moderate
NV408314,2026-05-18,2026-05,Referral,Tier 1,35-44,Moderate
NV408315,2026-05-12,2026-05,Referral,Tier 1,45-54,Moderate
NV408316,2026-05-23,2026-05,Organic App Store,Tier 1,25-34,Conservative
NV408317,2026-05-13,2026-05,Organic App Store,Tier 1,35-44,Moderate
NV408318,2026-05-04,2026-05,Referral,Tier 3,18-24,Moderate
NV408319,2026-05-17,2026-05,Referral,Tier 1,35-44,Moderate
NV408320,2026-05-08,2026-05,Referral,Tier 2,25-34,Conservative
NV408321,2026-05-28,2026-05,Influencer/Content,Tier 3,18-24,Moderate
NV408322,2026-05-15,2026-05,Influencer/Content,Tier 2,45-54,Conservative
NV408323,2026-05-05,2026-05,Referral,Tier 1,25-34,Aggressive
NV408324,2026-05-08,2026-05,Influencer/Content,Tier 2,18-24,Moderate
NV408325,2026-05-26,2026-05,Influencer/Content,Tier 2,35-44,Moderate
NV408326,2026-05-10,2026-05,Influencer/Content,Tier 1,25-34,Moderate
NV408327,2026-05-11,2026-05,Referral,Tier 3,45-54,Conservative
NV408328,2026-05-12,2026-05,Organic App Store,Tier 1,25-34,Conservative
NV408329,2026-05-20,2026-05,Influencer/Content,Tier 1,25-34,Moderate
NV408330,2026-05-30,2026-05,Referral,Tier 1,25-34,Conservative
NV408331,2026-05-22,2026-05,Influencer/Content,Tier 3,25-34,Moderate
NV408332,2026-05-14,2026-05,Paid Ads,Tier 1,35-44,Conservative
NV408333,2026-05-26,2026-05,Referral,Tier 1,45-54,Moderate
NV408334,2026-05-16,2026-05,Referral,Tier 1,25-34,Aggressive
NV408335,2026-05-20,2026-05,Referral,Tier 1,35-44,Moderate
NV408336,2026-05-12,2026-05,Organic App Store,Tier 1,25-34,Aggressive
NV408337,2026-05-15,2026-05,Organic App Store,Tier 1,18-24,Aggressive
NV408338,2026-05-30,2026-05,Paid Ads,Tier 3,25-34,Moderate
NV408339,2026-05-25,2026-05,Referral,Tier 2,55+,Moderate
NV408340,2026-05-20,2026-05,Organic App Store,Tier 1,45-54,Moderate
NV408341,2026-05-17,2026-05,Influencer/Content,Tier 1,18-24,Conservative
NV408342,2026-05-17,2026-05,Referral,Tier 2,55+,Moderate
NV408343,2026-05-05,2026-05,Organic App Store,Tier 2,25-34,Aggressive
NV408344,2026-05-15,2026-05,Organic App Store,Tier 3,35-44,Conservative
NV408345,2026-05-13,2026-05,Influencer/Content,Tier 1,55+,Moderate
NV408346,2026-05-21,2026-05,Organic App Store,Tier 1,45-54,Moderate
NV408347,2026-05-13,2026-05,Paid Ads,Tier 2,45-54,Moderate
NV408348,2026-05-04,2026-05,Paid Ads,Tier 1,55+,Aggressive
NV408349,2026-05-27,2026-05,Organic App Store,Tier 1,25-34,Aggressive
NV408350,2026-05-18,2026-05,Influencer/Content,Tier 1,25-34,Moderate
NV408351,2026-05-04,2026-05,Organic App Store,Tier 1,18-24,Aggressive
NV408352,2026-05-14,2026-05,Paid Ads,Tier 2,45-54,Moderate
NV408353,2026-05-03,2026-05,Referral,Tier 2,35-44,Moderate
NV408354,2026-05-19,2026-05,Referral,Tier 2,18-24,Moderate
NV408355,2026-05-30,2026-05,Paid Ads,Tier 2,18-24,Moderate
NV408356,2026-05-25,2026-05,Paid Ads,Tier 2,25-34,Aggressive
NV408357,2026-05-19,2026-05,Influencer/Content,Tier 2,25-34,Conservative
NV408358,2026-05-27,2026-05,Paid Ads,Tier 3,18-24,Aggressive
NV408359,2026-05-10,2026-05,Influencer/Content,Tier 3,18-24,Conservative
NV408360,2026-05-14,2026-05,Paid Ads,Tier 2,25-34,Conservative
NV408361,2026-05-14,2026-05,Organic App Store,Tier 2,18-24,Moderate
NV408362,2026-05-27,2026-05,Referral,Tier 2,25-34,Moderate
NV408363,2026-05-02,2026-05,Organic App Store,Tier 1,25-34,Aggressive
NV408364,2026-05-21,2026-05,Paid Ads,Tier 2,25-34,Aggressive
NV408365,2026-05-15,2026-05,Organic App Store,Tier 1,35-44,Moderate
NV408366,2026-05-23,2026-05,Referral,Tier 3,35-44,Moderate
NV408367,2026-05-14,2026-05,Referral,Tier 2,45-54,Moderate
NV408368,2026-05-04,2026-05,Organic App Store,Tier 2,35-44,Aggressive
NV408369,2026-05-01,2026-05,Influencer/Content,Tier 3,25-34,Moderate
NV408370,2026-05-10,2026-05,Organic App Store,Tier 1,25-34,Aggressive
NV408371,2026-05-24,2026-05,Paid Ads,Tier 2,18-24,Aggressive
NV408372,2026-05-29,2026-05,Paid Ads,Tier 3,25-34,Moderate
NV408373,2026-05-04,2026-05,Organic App Store,Tier 1,25-34,Moderate
NV408374,2026-05-26,2026-05,Influencer/Content,Tier 1,25-34,Conservative
NV408375,2026-05-09,2026-05,Organic App Store,Tier 2,35-44,Moderate
NV408376,2026-05-02,2026-05,Organic App Store,Tier 2,25-34,Moderate
NV408377,2026-05-21,2026-05,Organic App Store,Tier 1,25-34,Moderate
NV408378,2026-05-21,2026-05,Paid Ads,Tier 3,18-24,Aggressive
NV408379,2026-05-05,2026-05,Organic App Store,Tier 3,35-44,Moderate
NV408380,2026-05-06,2026-05,Referral,Tier 3,18-24,Moderate
NV408381,2026-05-21,2026-05,Influencer/Content,Tier 3,25-34,Aggressive
NV408382,2026-05-30,2026-05,Influencer/Content,Tier 2,35-44,Moderate
NV408383,2026-05-13,2026-05,Organic App Store,Tier 1,45-54,Moderate
NV408384,2026-05-28,2026-05,Paid Ads,Tier 1,35-44,Conservative
NV408385,2026-05-11,2026-05,Paid Ads,Tier 2,18-24,Moderate
NV408386,2026-05-28,2026-05,Influencer/Content,Tier 2,45-54,Moderate
NV408387,2026-05-03,2026-05,Organic App Store,Tier 1,35-44,Aggressive
NV408388,2026-05-22,2026-05,Influencer/Content,Tier 1,25-34,Moderate
NV408389,2026-05-09,2026-05,Referral,Tier 1,25-34,Aggressive
NV408390,2026-05-13,2026-05,Organic App Store,Tier 3,25-34,Moderate
NV408391,2026-05-28,2026-05,Influencer/Content,Tier 1,55+,Moderate
NV408392,2026-05-23,2026-05,Influencer/Content,Tier 2,25-34,Moderate
NV408393,2026-05-09,2026-05,Influencer/Content,Tier 2,35-44,Moderate
NV408394,2026-05-06,2026-05,Referral,Tier 2,25-34,Aggressive
NV408395,2026-05-25,2026-05,Paid Ads,Tier 2,35-44,Aggressive
NV408396,2026-05-11,2026-05,Paid Ads,Tier 2,25-34,Moderate
NV408397,2026-05-10,2026-05,Influencer/Content,Tier 1,18-24,Conservative
NV408398,2026-05-24,2026-05,Referral,Tier 1,18-24,Moderate
NV408399,2026-05-24,2026-05,Organic App Store,Tier 3,25-34,Aggressive
NV408400,2026-05-22,2026-05,Organic App Store,Tier 2,25-34,Aggressive
NV408401,2026-05-19,2026-05,Organic App Store,Tier 3,25-34,Moderate
NV408402,2026-05-26,2026-05,Influencer/Content,Tier 1,25-34,Conservative
NV408403,2026-05-18,2026-05,Referral,Tier 2,25-34,Conservative
NV408404,2026-05-05,2026-05,Paid Ads,Tier 1,35-44,Aggressive
NV408405,2026-05-26,2026-05,Referral,Tier 1,18-24,Conservative
NV408406,2026-05-07,2026-05,Influencer/Content,Tier 3,35-44,Moderate
NV408407,2026-05-12,2026-05,Referral,Tier 3,18-24,Conservative
NV408408,2026-05-11,2026-05,Paid Ads,Tier 2,35-44,Moderate
NV408409,2026-05-17,2026-05,Referral,Tier 2,25-34,Aggressive
NV408410,2026-05-22,2026-05,Organic App Store,Tier 2,25-34,Moderate
NV408411,2026-05-01,2026-05,Paid Ads,Tier 2,25-34,Conservative
NV408412,2026-05-19,2026-05,Paid Ads,Tier 1,18-24,Aggressive
NV408413,2026-05-12,2026-05,Influencer/Content,Tier 2,25-34,Aggressive
NV408414,2026-05-02,2026-05,Referral,Tier 2,25-34,Moderate
NV408415,2026-05-12,2026-05,Influencer/Content,Tier 3,55+,Moderate
NV408416,2026-05-01,2026-05,Organic App Store,Tier 3,18-24,Conservative
NV408417,2026-05-23,2026-05,Organic App Store,Tier 1,25-34,Aggressive
NV408418,2026-05-08,2026-05,Organic App Store,Tier 1,18-24,Aggressive
NV408419,2026-05-18,2026-05,Paid Ads,Tier 2,35-44,Aggressive
NV408420,2026-05-19,2026-05,Influencer/Content,Tier 2,18-24,Moderate
NV408421,2026-05-18,2026-05,Paid Ads,Tier 1,25-34,Conservative
NV408422,2026-05-05,2026-05,Organic App Store,Tier 2,18-24,Aggressive
NV408423,2026-05-05,2026-05,Organic App Store,Tier 1,25-34,Conservative
NV408424,2026-05-08,2026-05,Referral,Tier 3,35-44,Moderate
NV408425,2026-05-13,2026-05,Paid Ads,Tier 1,35-44,Conservative
NV408426,2026-05-30,2026-05,Organic App Store,Tier 1,25-34,Moderate
NV408427,2026-05-02,2026-05,Influencer/Content,Tier 2,25-34,Conservative
NV408428,2026-05-12,2026-05,Referral,Tier 2,25-34,Conservative
NV408429,2026-05-04,2026-05,Paid Ads,Tier 1,35-44,Aggressive
NV408430,2026-05-09,2026-05,Influencer/Content,Tier 2,35-44,Aggressive
NV408431,2026-05-25,2026-05,Referral,Tier 2,35-44,Moderate
NV408432,2026-05-05,2026-05,Referral,Tier 3,25-34,Aggressive
NV408433,2026-05-28,2026-05,Influencer/Content,Tier 3,35-44,Moderate
NV408434,2026-05-15,2026-05,Organic App Store,Tier 2,35-44,Aggressive
NV408435,2026-05-01,2026-05,Referral,Tier 3,45-54,Conservative
NV408436,2026-05-27,2026-05,Organic App Store,Tier 2,25-34,Moderate
NV408437,2026-05-02,2026-05,Organic App Store,Tier 3,35-44,Aggressive
NV408438,2026-05-12,2026-05,Influencer/Content,Tier 1,25-34,Conservative
NV408439,2026-05-14,2026-05,Organic App Store,Tier 2,35-44,Moderate
NV408440,2026-05-08,2026-05,Paid Ads,Tier 2,25-34,Aggressive
NV408441,2026-05-09,2026-05,Organic App Store,Tier 2,25-34,Conservative
NV408442,2026-05-01,2026-05,Organic App Store,Tier 1,25-34,Conservative
NV408443,2026-05-04,2026-05,Referral,Tier 2,45-54,Conservative
NV408444,2026-05-15,2026-05,Referral,Tier 3,35-44,Moderate
NV408445,2026-05-21,2026-05,Organic App Store,Tier 2,25-34,Conservative
NV408446,2026-05-30,2026-05,Influencer/Content,Tier 1,35-44,Conservative
NV408447,2026-05-01,2026-05,Organic App Store,Tier 1,25-34,Aggressive
NV408448,2026-05-05,2026-05,Organic App Store,Tier 3,18-24,Aggressive
NV408449,2026-05-19,2026-05,Organic App Store,Tier 1,35-44,Aggressive
NV408450,2026-05-26,2026-05,Paid Ads,Tier 1,25-34,Moderate
NV408451,2026-05-17,2026-05,Paid Ads,Tier 3,35-44,Aggressive
NV408452,2026-05-14,2026-05,Paid Ads,Tier 2,35-44,Moderate
NV408453,2026-05-26,2026-05,Organic App Store,Tier 1,35-44,Conservative
NV408454,2026-05-06,2026-05,Influencer/Content,Tier 2,45-54,Conservative
NV408455,2026-05-11,2026-05,Influencer/Content,Tier 1,18-24,Aggressive
NV408456,2026-05-10,2026-05,Organic App Store,Tier 3,25-34,Moderate
NV408457,2026-05-10,2026-05,Influencer/Content,Tier 2,18-24,Conservative
NV408458,2026-05-02,2026-05,Referral,Tier 1,18-24,Moderate
NV408459,2026-05-12,2026-05,Referral,Tier 1,35-44,Moderate
NV408460,2026-05-23,2026-05,Organic App Store,Tier 2,25-34,Aggressive
NV408461,2026-05-07,2026-05,Organic App Store,Tier 2,35-44,Aggressive
NV408462,2026-05-18,2026-05,Organic App Store,Tier 3,25-34,Moderate
NV408463,2026-05-27,2026-05,Referral,Tier 1,18-24,Moderate
NV408464,2026-05-21,2026-05,Referral,Tier 2,25-34,Moderate
NV408465,2026-05-12,2026-05,Organic App Store,Tier 3,18-24,Aggressive
NV408466,2026-05-06,2026-05,Paid Ads,Tier 1,35-44,Aggressive
NV408467,2026-05-20,2026-05,Organic App Store,Tier 1,25-34,Conservative
NV408468,2026-05-04,2026-05,Paid Ads,Tier 1,25-34,Conservative
NV408469,2026-05-02,2026-05,Paid Ads,Tier 2,18-24,Moderate
NV408470,2026-05-22,2026-05,Paid Ads,Tier 1,45-54,Aggressive
NV408471,2026-05-15,2026-05,Organic App Store,Tier 3,25-34,Aggressive
NV408472,2026-05-30,2026-05,Referral,Tier 1,25-34,Conservative
NV408473,2026-05-15,2026-05,Organic App Store,Tier 2,18-24,Moderate
NV408474,2026-05-16,2026-05,Paid Ads,Tier 2,18-24,Moderate
NV408475,2026-05-14,2026-05,Paid Ads,Tier 3,25-34,Moderate
NV408476,2026-05-19,2026-05,Organic App Store,Tier 1,25-34,Conservative
NV408477,2026-05-06,2026-05,Influencer/Content,Tier 1,25-34,Aggressive
NV408478,2026-05-05,2026-05,Influencer/Content,Tier 2,45-54,Aggressive
NV408479,2026-05-17,2026-05,Referral,Tier 1,18-24,Moderate
NV408480,2026-05-17,2026-05,Referral,Tier 1,35-44,Aggressive
NV408481,2026-05-04,2026-05,Organic App Store,Tier 3,25-34,Conservative
NV408482,2026-05-23,2026-05,Organic App Store,Tier 3,35-44,Conservative
NV408483,2026-05-03,2026-05,Paid Ads,Tier 2,25-34,Aggressive
NV408484,2026-05-15,2026-05,Organic App Store,Tier 1,18-24,Aggressive
NV408485,2026-05-12,2026-05,Organic App Store,Tier 2,25-34,Moderate
NV408486,2026-05-07,2026-05,Referral,Tier 2,25-34,Moderate
NV408487,2026-05-04,2026-05,Referral,Tier 1,25-34,Moderate
NV408488,2026-05-23,2026-05,Referral,Tier 3,18-24,Aggressive
NV408489,2026-05-01,2026-05,Referral,Tier 1,18-24,Moderate
NV408490,2026-05-18,2026-05,Referral,Tier 2,18-24,Aggressive
NV408491,2026-05-27,2026-05,Influencer/Content,Tier 1,25-34,Moderate
NV408492,2026-05-26,2026-05,Referral,Tier 3,25-34,Conservative
NV408493,2026-05-21,2026-05,Referral,Tier 1,18-24,Conservative
NV408494,2026-05-16,2026-05,Paid Ads,Tier 2,45-54,Moderate
NV408495,2026-05-14,2026-05,Referral,Tier 2,25-34,Moderate
NV408496,2026-05-23,2026-05,Paid Ads,Tier 3,18-24,Moderate
NV408497,2026-05-19,2026-05,Referral,Tier 1,45-54,Aggressive
NV408498,2026-05-19,2026-05,Influencer/Content,Tier 2,55+,Aggressive
NV408499,2026-05-07,2026-05,Influencer/Content,Tier 2,35-44,Aggressive
NV408500,2026-05-16,2026-05,Influencer/Content,Tier 2,25-34,Moderate
NV408501,2026-05-05,2026-05,Paid Ads,Tier 3,25-34,Moderate
NV408502,2026-05-11,2026-05,Organic App Store,Tier 3,18-24,Conservative
NV408503,2026-05-13,2026-05,Organic App Store,Tier 2,25-34,Conservative
NV408504,2026-05-15,2026-05,Organic App Store,Tier 3,25-34,Moderate
NV408505,2026-05-13,2026-05,Influencer/Content,Tier 2,25-34,Moderate
NV408506,2026-05-25,2026-05,Influencer/Content,Tier 1,45-54,Aggressive
NV408507,2026-05-20,2026-05,Referral,Tier 1,35-44,Conservative
NV408508,2026-05-06,2026-05,Referral,Tier 2,25-34,Conservative
